plz,ort,stadtteil,termin,termin_vom,muellart,latitude,longitude,strasse_final
48165,Münster,,2025-10-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9164412,7.6357942,Gorenkamp
48165,Münster,,2025-11-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9164412,7.6357942,Gorenkamp
48157,Münster,,2025-05-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48157,Münster,,2025-06-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48157,Münster,,2025-07-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48157,Münster,,2025-08-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48157,Münster,,2025-09-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48157,Münster,,2025-10-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48157,Münster,,2025-11-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48157,Münster,,2025-12-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9918024,7.6452209,Görlitzer Straße
48147,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48147,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48147,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48147,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48147,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48147,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48147,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48147,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9742626,7.6178509,Görresstraße
48151,Münster,,2025-05-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9540856,7.6212511,Gottfriedstraße
48151,Münster,,2025-06-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9540856,7.6212511,Gottfriedstraße
48151,Münster,,2025-07-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9540856,7.6212511,Gottfriedstraße
48151,Münster,,2025-08-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9540856,7.6212511,Gottfriedstraße
48151,Münster,,2025-09-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9540856,7.6212511,Gottfriedstraße
48151,Münster,,2025-10-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9540856,7.6212511,Gottfriedstraße
48151,Münster,,2025-11-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9540856,7.6212511,Gottfriedstraße
48153,Münster,,2025-05-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48153,Münster,,2025-06-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48153,Münster,,2025-07-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48153,Münster,,2025-08-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48153,Münster,,2025-09-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48153,Münster,,2025-10-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48153,Münster,,2025-11-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48153,Münster,,2025-12-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9538542,7.628873,Graelstraße
48163,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9177924,7.6103708,Grafschaft 2-10
48163,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48163,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48163,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48163,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48163,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48163,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48163,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48163,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9184386,7.6104639,Grafschaft 30
48165,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48165,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48165,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48165,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48165,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48165,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48165,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48165,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9181596,7.6051699,Grafschaft 51
48147,Münster,,2025-05-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-06-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-07-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-08-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-09-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-10-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-11-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-12-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9813639,7.6467451,Grawertstraße
48147,Münster,,2025-05-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48147,Münster,,2025-06-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48147,Münster,,2025-07-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48147,Münster,,2025-08-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48147,Münster,,2025-09-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48147,Münster,,2025-10-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48147,Münster,,2025-11-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48147,Münster,,2025-12-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9721968,7.647161,Greifswaldweg
48167,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48167,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48167,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48167,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48167,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48167,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48167,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48167,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",,,Gremmendorfer Weg 5-125c
48155,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48155,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48155,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48155,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48155,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48155,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48155,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48155,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9364844,7.6884206,Gremmendorfer Weg 210
48167,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48167,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48167,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48167,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48167,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48167,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48167,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48167,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9231448,7.7284789,Grenkuhlenweg
48155,Münster,,2025-05-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48155,Münster,,2025-06-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48155,Münster,,2025-07-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48155,Münster,,2025-08-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48155,Münster,,2025-09-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48155,Münster,,2025-10-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48155,Münster,,2025-11-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48155,Münster,,2025-12-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.961734,7.6625093,Greta-Bünichmann-Straße
48149,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 1-27
48149,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 1-27
48149,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 1-27
48149,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 1-27
48149,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 1-27
48149,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 1-27
48149,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 1-27
48149,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48149,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48149,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48149,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48149,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48149,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48149,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48149,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9694701,7.6126173,Grevener Straße 29-71
48159,Münster,,2025-05-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9737318,7.6123737,Grevener Straße 73-279
48159,Münster,,2025-06-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9737318,7.6123737,Grevener Straße 73-279
48159,Münster,,2025-07-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9737318,7.6123737,Grevener Straße 73-279
